,artist,title,data_source,url
2822,Jean-Baptiste-Camille Corot,Goatherd in a Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/230162
2823,Edouard Manet,Emmanuel Chabrier (1841-1894),Harvard,https://www.harvardartmuseums.org/collections/object/230200
2824,Jean-Baptiste Perronneau,Bonaventure Journu (1717 - 1781),Harvard,https://www.harvardartmuseums.org/collections/object/230202
2825,Harold Weston,Sunrise,Harvard,https://www.harvardartmuseums.org/collections/object/230245
2826,Harold Weston,Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/230246
2827,John Singleton Copley,Major General August de la Motte,Harvard,https://www.harvardartmuseums.org/collections/object/230252
2828,Alfred Sisley,The Bridge at Villeneuve-La-Garenne,Harvard,https://www.harvardartmuseums.org/collections/object/230254
2829,Jean-Baptiste-Camille Corot,Standing Woman,Harvard,https://www.harvardartmuseums.org/collections/object/230267
2830,"Vincenzo di Biagio Catena, Andrea Previtali (called Il Cordeliaghi), Benedetto Diana, Marco Basaiti",Saint Jerome in a Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/230277
2831,Raffaellino del Garbo,"Saints Stephen, Genesio and Apollonia",Harvard,https://www.harvardartmuseums.org/collections/object/230280
2832,"Domenico Theotocopoli, called El Greco",Christ Bearing the Cross,Harvard,https://www.harvardartmuseums.org/collections/object/230289
2833,"Giovanni Battista Moroni, Giovanni Battista Moroni",Portrait of Prospero Alessandri,Harvard,https://www.harvardartmuseums.org/collections/object/230295
2834,Denman Waldo Ross,Portrait of K.,Harvard,https://www.harvardartmuseums.org/collections/object/230298
2835,Alfred Stevens,Seascape,Harvard,https://www.harvardartmuseums.org/collections/object/230311
2836,James Abbott McNeill Whistler,The Little White Sofa,Harvard,https://www.harvardartmuseums.org/collections/object/230331
2837,James Abbott McNeill Whistler,"Nocturne in Black and Gold: Rag Shop, Chelsea",Harvard,https://www.harvardartmuseums.org/collections/object/230332
2838,Denman Waldo Ross,Portrait of a Boy Seated on Grass,Harvard,https://www.harvardartmuseums.org/collections/object/230343
2839,Denman Waldo Ross,Portrait of a Red-Haired Child,Harvard,https://www.harvardartmuseums.org/collections/object/230344
2840,Denman Waldo Ross,Half-length Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/230345
2841,Denman Waldo Ross,Portrait of a Seated Young Boy,Harvard,https://www.harvardartmuseums.org/collections/object/230346
2842,Jacques-Louis David,Calliope Mourning Homer,Harvard,https://www.harvardartmuseums.org/collections/object/230368
2843,Jacopo Marieschi,Christ Bearing the Cross,Harvard,https://www.harvardartmuseums.org/collections/object/230393
2844,Denman Waldo Ross,Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/230397
2845,"Pierre Andrieu, Ferdinand-Victor-Eugène Delacroix, Ferdinand-Victor-Eugène Delacroix",Peace Descending to Earth,Harvard,https://www.harvardartmuseums.org/collections/object/230402
2846,John Singleton Copley,Major General August de la Motte,Harvard,https://www.harvardartmuseums.org/collections/object/230408
2847,Pierre Henri Puvis de Chavannes,Saint Genevieve as a Child at Prayer,Harvard,https://www.harvardartmuseums.org/collections/object/230410
2848,John La Farge,Early Spring: Sun Struggling Through Clouds (Landscape),Harvard,https://www.harvardartmuseums.org/collections/object/230414
2849,James Abbott McNeill Whistler,Violet and Rose:  La Belle de Jour,Harvard,https://www.harvardartmuseums.org/collections/object/230418
2850,Denman Waldo Ross,Venice,Harvard,https://www.harvardartmuseums.org/collections/object/230425
2851,"Unidentified Artist, Jean-Antoine Watteau, Jean-Antoine Watteau, Benoît Audran the Younger","Bon Voyage, after Watteau",Harvard,https://www.harvardartmuseums.org/collections/object/230427
2852,Johan Barthold Jongkind,"Night Scene, Rotterdam",Harvard,https://www.harvardartmuseums.org/collections/object/230433
2853,Denman Waldo Ross,Venetian Canal with Bridges,Harvard,https://www.harvardartmuseums.org/collections/object/230434
2854,Denman Waldo Ross,Landscape with Tree,Harvard,https://www.harvardartmuseums.org/collections/object/230436
2855,Edward Burne-Jones,Pan and Psyche,Harvard,https://www.harvardartmuseums.org/collections/object/230444
2856,"Ford Madox Brown, M. Grieve Co.",La Rose de l'Infante (Effie Stillman),Harvard,https://www.harvardartmuseums.org/collections/object/230454
2857,Frederic George Stephens,Portrait of a Man,Harvard,https://www.harvardartmuseums.org/collections/object/230458
2858,Giovanni di Paolo,The Nativity,Harvard,https://www.harvardartmuseums.org/collections/object/230462
2859,Denman Waldo Ross,"El Kantara, Near Biskra, Algeria",Harvard,https://www.harvardartmuseums.org/collections/object/230508
2860,Denman Waldo Ross,"Jackson Falls, New Hampshire",Harvard,https://www.harvardartmuseums.org/collections/object/230509
2861,Kanji Nakamura,Denman W. Ross (1853-1935),Harvard,https://www.harvardartmuseums.org/collections/object/230510
2862,Hearst Master,"Triptych with Nativity, Madonna and Child, Crucifixion, and Christ Enthroned",Harvard,https://www.harvardartmuseums.org/collections/object/230523
2863,Denman Waldo Ross,Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/230541
2864,George Holt,"Constantine IX Monomachos, after a mosaic",Harvard,https://www.harvardartmuseums.org/collections/object/230557
2865,Narcisse Virgile Diaz de la Peña,Venus Disarming Cupid,Harvard,https://www.harvardartmuseums.org/collections/object/230576
2866,Denman Waldo Ross,Landscape with Water and Mountain,Harvard,https://www.harvardartmuseums.org/collections/object/230598
2867,Denman Waldo Ross,Portrait of a Seated Young Man Holding a Book,Harvard,https://www.harvardartmuseums.org/collections/object/230605
2868,"Unidentified Artist, Étienne-Charles Leguay",Woman Seated at a Table,Harvard,https://www.harvardartmuseums.org/collections/object/230624
2869,John Singer Sargent,Man in a Blue Mantle,Harvard,https://www.harvardartmuseums.org/collections/object/230668
2870,"Unidentified Artist, Cosimo Menghini, Guido Reni",Aurora,Harvard,https://www.harvardartmuseums.org/collections/object/230686
2871,Denman Waldo Ross,Portrait of a Shirtless Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/230711
2872,Elwyn George Gowen,Still Life with Asian Fan,Harvard,https://www.harvardartmuseums.org/collections/object/230713
2873,Hyman Bloom,Portrait of a Young Man Bending Forward,Harvard,https://www.harvardartmuseums.org/collections/object/230728
2874,Denman Waldo Ross,Seated Young Man in White Shorts,Harvard,https://www.harvardartmuseums.org/collections/object/230729
2875,Denman Waldo Ross,Garden,Harvard,https://www.harvardartmuseums.org/collections/object/230734
2876,Denman Waldo Ross,Landscape with Road,Harvard,https://www.harvardartmuseums.org/collections/object/230739
2877,"Joseph Lindon Smith, Vittore Carpaccio","The Halbardiers, after Carpaccio",Harvard,https://www.harvardartmuseums.org/collections/object/230744
2878,Denman Waldo Ross,"Portrait of a Young Man, Hand on Chest",Harvard,https://www.harvardartmuseums.org/collections/object/230750
2879,Denman Waldo Ross,Market Scene with Figures and Buildings,Harvard,https://www.harvardartmuseums.org/collections/object/230766
2880,Denman Waldo Ross,Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/230768
2881,"Andrea Previtali (called Il Cordeliaghi), Cima da Conegliano, Cima da Conegliano, Sebastiano del Piombo, Francesco Bissolo",The Virgin and Child with Saint James Major,Harvard,https://www.harvardartmuseums.org/collections/object/230780
2882,Denman Waldo Ross,Street Scene with Animal and Figures,Harvard,https://www.harvardartmuseums.org/collections/object/230798
2883,Denman Waldo Ross,Seated Young Man with Metal Platter,Harvard,https://www.harvardartmuseums.org/collections/object/230808
2884,Denman Waldo Ross,Portrait of David,Harvard,https://www.harvardartmuseums.org/collections/object/230813
2885,"Robert David Gauley, Frans Hals","Officers and Sergeants of the St. Hadrian Civic Guard, after Hals",Harvard,https://www.harvardartmuseums.org/collections/object/230824
2886,Denman Waldo Ross,"Intervale, New Hampshire",Harvard,https://www.harvardartmuseums.org/collections/object/230834
2887,Denman Waldo Ross,Portrait of a Shirtless Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/230840
2888,Denman Waldo Ross,"Assouan, Egypt",Harvard,https://www.harvardartmuseums.org/collections/object/230845
2889,Denman Waldo Ross,Half-Length Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/230861
2890,Denman Waldo Ross,William J. Vincent,Harvard,https://www.harvardartmuseums.org/collections/object/230862
2891,Denman Waldo Ross,Sam Warren,Harvard,https://www.harvardartmuseums.org/collections/object/230867
2892,Denman Waldo Ross,Portrait of a Seated Young Man Holding a Bowl,Harvard,https://www.harvardartmuseums.org/collections/object/230871
2893,Denman Waldo Ross,Landscape with Two Figures,Harvard,https://www.harvardartmuseums.org/collections/object/230878
2894,Denman Waldo Ross,Garden,Harvard,https://www.harvardartmuseums.org/collections/object/230879
2895,Denman Waldo Ross,Landscape with Trees,Harvard,https://www.harvardartmuseums.org/collections/object/230895
2896,Denman Waldo Ross,Portrait of a Boy,Harvard,https://www.harvardartmuseums.org/collections/object/230896
2897,Denman Waldo Ross,Portrait of a Seated Young Boy Reading,Harvard,https://www.harvardartmuseums.org/collections/object/230897
2898,Denman Waldo Ross,Portrait of a Young Man Draped in Orange,Harvard,https://www.harvardartmuseums.org/collections/object/230898
2899,Denman Waldo Ross,Portrait of a Seated Young Man with Headband,Harvard,https://www.harvardartmuseums.org/collections/object/230899
2900,Denman Waldo Ross,"Portrait of a Seated Young Man, Head on Arms",Harvard,https://www.harvardartmuseums.org/collections/object/230901
2901,Denman Waldo Ross,Portrait of a Boy in a White Shirt,Harvard,https://www.harvardartmuseums.org/collections/object/230903
2902,Denman Waldo Ross,Landscape with Two Trees,Harvard,https://www.harvardartmuseums.org/collections/object/230917
2903,Denman Waldo Ross,Landscape with Plow,Harvard,https://www.harvardartmuseums.org/collections/object/230922
2904,Denman Waldo Ross,Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/230933
2905,Denman Waldo Ross,Portrait of a Young Man in Suspenders,Harvard,https://www.harvardartmuseums.org/collections/object/230937
2906,Denman Waldo Ross,Portrait of a Young Boy in Sailor's Clothes,Harvard,https://www.harvardartmuseums.org/collections/object/230943
2907,Kanji Nakamura,Gladiolus,Harvard,https://www.harvardartmuseums.org/collections/object/230945
2908,Denman Waldo Ross,Farm Landscape with Mountains,Harvard,https://www.harvardartmuseums.org/collections/object/230947
2909,Alexander Robertson James,Study for Portrait of George DeForest Brush (1855-1941),Harvard,https://www.harvardartmuseums.org/collections/object/230948
2910,Denman Waldo Ross,Portrait of a Young Man in a White Shirt,Harvard,https://www.harvardartmuseums.org/collections/object/230953
2911,Denman Waldo Ross,Landscape with Rooftops and Mountains,Harvard,https://www.harvardartmuseums.org/collections/object/230973
2912,Denman Waldo Ross,Half-length Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/230975
2913,Denman Waldo Ross,Portrait of David,Harvard,https://www.harvardartmuseums.org/collections/object/230977
2914,Denman Waldo Ross,Flowers,Harvard,https://www.harvardartmuseums.org/collections/object/230981
2915,Denman Waldo Ross,Maloja Pass above Chiavenna,Harvard,https://www.harvardartmuseums.org/collections/object/231001
2916,Edouard Manet,Portrait of a Man,Harvard,https://www.harvardartmuseums.org/collections/object/231008
2917,Denman Waldo Ross,Portrait of a Boy Holding a Book,Harvard,https://www.harvardartmuseums.org/collections/object/231017
2918,Denman Waldo Ross,Profile Portrait of a Boy in Suit and Tie,Harvard,https://www.harvardartmuseums.org/collections/object/231018
2919,Denman Waldo Ross,Landscape with Trees and Figures,Harvard,https://www.harvardartmuseums.org/collections/object/231056
2920,Denman Waldo Ross,William Vincent,Harvard,https://www.harvardartmuseums.org/collections/object/231058
2921,Denman Waldo Ross,John Feeney; verso: Portrait of a Seated Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/231074
2922,Denman Waldo Ross,Bust of a Young Boy in a Red Fez,Harvard,https://www.harvardartmuseums.org/collections/object/231092
2923,Denman Waldo Ross,Portrait of a Young Man in White Shirt,Harvard,https://www.harvardartmuseums.org/collections/object/231102
2924,Denman Waldo Ross,Still Life with Slippers,Harvard,https://www.harvardartmuseums.org/collections/object/231105
2925,Denman Waldo Ross,Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/231111
2926,Denman Waldo Ross,Profile Portrait of a Boy,Harvard,https://www.harvardartmuseums.org/collections/object/231131
2927,"Robert David Gauley, Jacopo Tintoretto","Wedding Feast at Cana, after Tintoretto",Harvard,https://www.harvardartmuseums.org/collections/object/231132
2928,Denman Waldo Ross,Half-length Seated Nude Youth,Harvard,https://www.harvardartmuseums.org/collections/object/231142
2964,Denman Waldo Ross,Fredolf Jacobson,Harvard,https://www.harvardartmuseums.org/collections/object/231143
2965,Denman Waldo Ross,"Billerica, Massachusetts",Harvard,https://www.harvardartmuseums.org/collections/object/231144
2966,Aurelio Lomi,Christ Washing Saint Peter's Feet,Harvard,https://www.harvardartmuseums.org/collections/object/231170
2967,Denman Waldo Ross,Portrait of a Seated Young Man with Mirror,Harvard,https://www.harvardartmuseums.org/collections/object/231202
2968,Pieter de Ring,Still Life with Fruit and Oysters,Harvard,https://www.harvardartmuseums.org/collections/object/231233
2969,Denman Waldo Ross,Half-Length Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/231245
2970,Sir Godfrey Kneller,"Portrait of Lord Lovell, Earl of Leicester",Harvard,https://www.harvardartmuseums.org/collections/object/231250
2971,"Unidentified Artist, Johann Liss",The Vision of Saint Jerome,Harvard,https://www.harvardartmuseums.org/collections/object/231259
2972,Denman Waldo Ross,Portrait of a Seated Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/231275
2973,Denman Waldo Ross,"Assouan, Egypt",Harvard,https://www.harvardartmuseums.org/collections/object/231300
2974,Kanji Nakamura,"Piazza of Ss. Giovanni e Paolo, Venice",Harvard,https://www.harvardartmuseums.org/collections/object/231307
2975,Denman Waldo Ross,Granada,Harvard,https://www.harvardartmuseums.org/collections/object/231312
2976,Denman Waldo Ross,Half-length Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/231313
2977,Kanji Nakamura,Lebaron Russell Briggs,Harvard,https://www.harvardartmuseums.org/collections/object/231336
2978,Claude Monet,"House of the Customs Officer, Varengeville",Harvard,https://www.harvardartmuseums.org/collections/object/231360
2979,Giovanni Bellini,The Virgin and Child,Harvard,https://www.harvardartmuseums.org/collections/object/231402
2980,"Agnolo Bronzino, Pontormo (Jacopo Carrucci da Pontormo)",Portrait of a Young Man,Harvard,https://www.harvardartmuseums.org/collections/object/231420
2981,François Le Moyne,Putti with the Accoutrements of Mars,Harvard,https://www.harvardartmuseums.org/collections/object/231436
2982,Boris Grigoryev,Woman in a Bathing Suit,Harvard,https://www.harvardartmuseums.org/collections/object/231442
2983,"Unknown Artist, Jacopo Tintoretto",Saint Roch Healing the Plague Victims,Harvard,https://www.harvardartmuseums.org/collections/object/231472
2984,Boleslaw-Jan Czedekowski,Aaron Naumburg (1859-1928),Harvard,https://www.harvardartmuseums.org/collections/object/231540
2985,Boleslaw-Jan Czedekowski,Nettie Goldsmith Naumburg (Mrs. Aaron Naumburg) (1865-1930),Harvard,https://www.harvardartmuseums.org/collections/object/231541
2986,"The Master of the Argonaut Panels, Jacopo del Sellaio, Cosimo Rosselli",The Judgment of Paris,Harvard,https://www.harvardartmuseums.org/collections/object/231546
2987,James Naumburg Rosenberg,Mountain Landscape,Harvard,https://www.harvardartmuseums.org/collections/object/231571
2988,Johannes Adam Simon Oertel,Rhode Island Pasture,Harvard,https://www.harvardartmuseums.org/collections/object/231586
2989,Boris Grigoryev,Harlequin,Harvard,https://www.harvardartmuseums.org/collections/object/231596
2990,Hilaire-Germain-Edgar Degas,"Study for ""Young Spartan Girls Challenging Boys""",Harvard,https://www.harvardartmuseums.org/collections/object/231636
2991,"Carl Peter Teigen, Paolo Caliari, called Veronese","The Christ Child, from the Holy Family with Saint Barbara and John the Baptist, after Veronese",Harvard,https://www.harvardartmuseums.org/collections/object/231648
2992,"Ugolino di Nerio, called Ugolino da Siena",Saint John the Baptist and Two Franciscans,Harvard,https://www.harvardartmuseums.org/collections/object/231655
2993,Master of the Richardson Tabernacle,Right wing of a portable tabernacle: Saint John the Baptist;  Above: the Angel Gabriel,Harvard,https://www.harvardartmuseums.org/collections/object/231656
2994,"Unidentified Artist, Michele Pace del Campidoglio",Still Life of Fruits,Harvard,https://www.harvardartmuseums.org/collections/object/231666
2995,Master of the Richardson Tabernacle,"Virgin and Child with Saints John the Baptist, Christopher, an Unidentified Bishop Saint, Anthony Abbot, above: Christ as Man of Sorrows; left panel: Saint Andrew and the Archangel Gabriel; right panel: Saint Ansanus and the Annunciate Virgin",Harvard,https://www.harvardartmuseums.org/collections/object/231672
2996,Giovanni di Paolo,Saint Catherine of Siena,Harvard,https://www.harvardartmuseums.org/collections/object/231676
2997,"Domenico Antonio Vaccaro, Giovanni Battista Crespi",Vision of Saint William of Vercelli,Harvard,https://www.harvardartmuseums.org/collections/object/231681
2998,F. Sydney Muschamp,Lake Windemere Morning,Harvard,https://www.harvardartmuseums.org/collections/object/231687
2999,Master of Offida,The Virgin and Child Enthroned; Christ on the Cross between the Virgin and Saint John the Evangelist,Harvard,https://www.harvardartmuseums.org/collections/object/231709
3000,John Frederick Kensett,Mountain and Lake (Lake George),Harvard,https://www.harvardartmuseums.org/collections/object/231712
3001,Duccio di Buoninsegna,"Virgin and Child, with Scenes from the Lives of Christ and Saint Francis",Harvard,https://www.harvardartmuseums.org/collections/object/231720
3002,"Antonio Aquilio, called Antoniazzo Romano","The Virgin, Child, and Infant John the Baptist with Angels",Harvard,https://www.harvardartmuseums.org/collections/object/231742
3003,"Domenico Tintoretto, Jacopo Tintoretto",Portrait of a Venetian Senator,Harvard,https://www.harvardartmuseums.org/collections/object/231764
3004,Barbara Cushing,Sargent Mountain from Duck Brook,Harvard,https://www.harvardartmuseums.org/collections/object/231783
3005,"Marcello Fogolino, Girolamo del Santo, Melozzo da Forlì",The Adoration of the Magi,Harvard,https://www.harvardartmuseums.org/collections/object/231800
3006,Rebecca Shepard Smith,"Detail:  Devata, after stone relief at Angkor Wat",Harvard,https://www.harvardartmuseums.org/collections/object/231828
3007,Bartolomé Esteban Murillo,Holy Family with Infant Saint John,Harvard,https://www.harvardartmuseums.org/collections/object/231845
3008,Juan de Burgos,Annunciation,Harvard,https://www.harvardartmuseums.org/collections/object/231849
3009,James Naumburg Rosenberg,Frater Spiridion,Harvard,https://www.harvardartmuseums.org/collections/object/231857
3010,Boris Grigoryev,Morris Gest (1881-1942),Harvard,https://www.harvardartmuseums.org/collections/object/231880
3011,Johannes Adam Simon Oertel,The Holy Grail,Harvard,https://www.harvardartmuseums.org/collections/object/231903
3012,Johannes Adam Simon Oertel,Rock of Ages,Harvard,https://www.harvardartmuseums.org/collections/object/231904
3013,"Charles Herbert Moore, Jacopo Tintoretto","Reduced Study of Tintoret's ""Madonna of the Faithful,"" in the Academy of Venice",Harvard,https://www.harvardartmuseums.org/collections/object/231912
3014,Joseph Lindon Smith,Gateway to an Egyptian Temple,Harvard,https://www.harvardartmuseums.org/collections/object/231913
3015,Thomas Addison Richards,Roses,Harvard,https://www.harvardartmuseums.org/collections/object/231945
3016,Bernardino Pintoricchio,Holy Family and Saint John,Harvard,https://www.harvardartmuseums.org/collections/object/231977
3017,The Magdalen Master,Virgin and Child with Two Angels,Harvard,https://www.harvardartmuseums.org/collections/object/232014
3018,Master of Saint Ivo,Virgin and Child,Harvard,https://www.harvardartmuseums.org/collections/object/232015
3019,"Unidentified Artist, Guido da Siena",Saint Dominic,Harvard,https://www.harvardartmuseums.org/collections/object/232018
3020,Pesellino (Francesco di Stefano),The Construction of the Temple of Jerusalem,Harvard,https://www.harvardartmuseums.org/collections/object/232059
3021,"Francesco Montemezzano, Paolo Caliari, called Veronese, Antonio Badile",Portrait of a Woman,Harvard,https://www.harvardartmuseums.org/collections/object/232062
3022,"William Morris Hunt, James Walker",James Walker (1794-1874),Harvard,https://www.harvardartmuseums.org/collections/object/300049
3023,Thomas Cowperthwait Eakins,Miss Alice Kurtz,Harvard,https://www.harvardartmuseums.org/collections/object/300051
3024,"Edward Savage, Ezekiel Hersey",Ezekiel Hersey (1709-1770),Harvard,https://www.harvardartmuseums.org/collections/object/300055
3025,"Rembrandt Peale, Jared Sparks",Jared Sparks (1789-1866),Harvard,https://www.harvardartmuseums.org/collections/object/300059
3026,"Robert Scott Lauder, James Arnold",James Arnold (1781-1868) and family,Harvard,https://www.harvardartmuseums.org/collections/object/302049
3027,Ferdinand-Victor-Eugène Delacroix,A Turk Surrenders to a Greek Horseman,Harvard,https://www.harvardartmuseums.org/collections/object/303412
3028,Hilaire-Germain-Edgar Degas,The Rehearsal,Harvard,https://www.harvardartmuseums.org/collections/object/303496
3029,Albert Bierstadt,"Rocky Mountains, ""Lander's Peak""",Harvard,https://www.harvardartmuseums.org/collections/object/303976
3030,Erich Heckel,"To the Convalescent Woman (Triptych), right panel",Harvard,https://www.harvardartmuseums.org/collections/object/304468
3031,"William Franklin Draper, Paul Codman Cabot",Paul Codman Cabot (1898-1994),Harvard,https://www.harvardartmuseums.org/collections/object/304483
3032,"Chester Harding, George Hamilton Gordon","George Hamilton Gordon, 4th Earl of Aberdeen (1784-1860)",Harvard,https://www.harvardartmuseums.org/collections/object/304500
3033,"John Trumbull, Christopher Gore",Christopher Gore (1758-1827),Harvard,https://www.harvardartmuseums.org/collections/object/304555
3034,"Harold Matthews Brett, Donald Kirk David",Donald Kirk David (1896-1979),Harvard,https://www.harvardartmuseums.org/collections/object/304570
3035,"George Peter Alexander Healy, Asa Gray",Asa Gray (1810-1888),Harvard,https://www.harvardartmuseums.org/collections/object/304577
3036,"Léon Bonnat, George Martin Lane",George Martin Lane (1823-1897),Harvard,https://www.harvardartmuseums.org/collections/object/304578
3037,"Ellen Emmet Rand, William James",William James (1842-1910),Harvard,https://www.harvardartmuseums.org/collections/object/304608
3038,"John Greenwood, Henry Flynt",Henry Flynt (1675-1760),Harvard,https://www.harvardartmuseums.org/collections/object/304644
3039,"Charles Sydney Hopkinson, George Herbert Palmer",George Herbert Palmer (1842-1933),Harvard,https://www.harvardartmuseums.org/collections/object/304709
3040,"Charles Sydney Hopkinson, Edward Channing",Edward Channing (1856-1931),Harvard,https://www.harvardartmuseums.org/collections/object/304727
3041,"Stanley Grant Middleton, Carter Glass",Carter Glass (1858-1946),Harvard,https://www.harvardartmuseums.org/collections/object/304760
3042,"Carl Peter Teigen, Alexander Hamilton","Alexander Hamilton (1757-1804), after John Trumbull",Harvard,https://www.harvardartmuseums.org/collections/object/304761
3043,"Charles Sydney Hopkinson, Francis Weld Peabody",Francis Weld Peabody (1881-1927),Harvard,https://www.harvardartmuseums.org/collections/object/304766
3044,"Charles Sydney Hopkinson, Charles Allerton Coolidge",Charles Allerton Coolidge (1858-1936),Harvard,https://www.harvardartmuseums.org/collections/object/304767
3045,"Daniel Huntington, Albert Gallatin",Abraham Alfonse Albert Gallatin (1761-1849),Harvard,https://www.harvardartmuseums.org/collections/object/304769
3046,"Harry Sutton Jr., Wallace Clement Sabine",Wallace Clement Sabine (1868-1919),Harvard,https://www.harvardartmuseums.org/collections/object/304781
3047,"Lilla Cabot Perry, Charles Loring Jackson",Charles Loring Jackson (1847-1935),Harvard,https://www.harvardartmuseums.org/collections/object/304785
3048,"Charles Sydney Hopkinson, Bliss Perry",Bliss Perry (1860-1954),Harvard,https://www.harvardartmuseums.org/collections/object/304786
3049,"Cephas Giovanni Thompson, Belinda Lull Randall, Moses Wight",Belinda Lull Randall (1816-1897),Harvard,https://www.harvardartmuseums.org/collections/object/304792
3050,"Spiridione Gambardella, William Ellery Channing",William Ellery Channing (1780-1842),Harvard,https://www.harvardartmuseums.org/collections/object/304794
3051,"J. Whitfield, John Thornton Kirkland, Gilbert Stuart","John Thornton Kirkland (1770-1840), after Gilbert Stuart",Harvard,https://www.harvardartmuseums.org/collections/object/304799
3052,"Rosamond Coolidge, John Leverett","Gov. John Leverett (1616-1697), after an unknown 18th-century artist",Harvard,https://www.harvardartmuseums.org/collections/object/304805
3053,"Walter M. Brackett, Charles Sumner",Charles Sumner (1811-1874),Harvard,https://www.harvardartmuseums.org/collections/object/304808
3054,"Alexandre Iacovleff, William James Cunningham",William James Cunningham (b. 1875),Harvard,https://www.harvardartmuseums.org/collections/object/304818
3055,"William James, Frank William Taussig",Frank William Taussig (1859-1940),Harvard,https://www.harvardartmuseums.org/collections/object/304842
3056,"Lawrence Beall Smith, Melvin Thomas Copeland",Melvin Thomas Copeland (1884-1975),Harvard,https://www.harvardartmuseums.org/collections/object/304853
3057,"Antonio Sasso, Oliver Cromwell",Oliver Cromwell (1599-1658),Harvard,https://www.harvardartmuseums.org/collections/object/304874
3058,"Frank Owen Salisbury, Edward Stephen Harkness",Edward Stephen Harkness (1874-1940),Harvard,https://www.harvardartmuseums.org/collections/object/304876
3059,"Marie Danforth Page, Henry Asbury Christian, Walfred Thulin",Henry Asbury Christian (1876-1951),Harvard,https://www.harvardartmuseums.org/collections/object/304878
3060,"Joseph Blackburn, Daniel Greenleaf",The Reverend Daniel Greenleaf (1680-1763),Harvard,https://www.harvardartmuseums.org/collections/object/304894
3061,"Martin Mower, Oliver Mitchell Wentworth Sprague",Oliver Mitchell Wentworth Sprague (1873-1953),Harvard,https://www.harvardartmuseums.org/collections/object/304895
3062,"Harold Broadfield Warren, Professor Charles Eliot Norton",Charles Eliot Norton (1827-1908),Harvard,https://www.harvardartmuseums.org/collections/object/304896
3063,"Kyohei Inukai, Thomas Henry Sanders",Thomas Henry Sanders (1885-1953),Harvard,https://www.harvardartmuseums.org/collections/object/304898
3064,"James Frothingham, Benjamin Waterhouse",Benjamin Waterhouse (1754-1846),Harvard,https://www.harvardartmuseums.org/collections/object/304900
3065,"The Reverend Thaddeus Mason Harris, Richard Mather",Richard Mather (1596-1669),Harvard,https://www.harvardartmuseums.org/collections/object/304906
3066,"William Franklin Draper, George Cheever Shattuck",George Cheever Shattuck (1879-1972),Harvard,https://www.harvardartmuseums.org/collections/object/304914
3067,"Gilbert Stuart, Sally Otis Thorndike (Mrs. Israel Thorndike)","Sally Otis Thorndike (Mrs. Israel Thorndike, Jr.) (1793-1819)",Harvard,https://www.harvardartmuseums.org/collections/object/304915
3068,"Leo M. Mielziner, Morris Loeb",Morris Loeb (1863-1912),Harvard,https://www.harvardartmuseums.org/collections/object/304926
3069,"C. E. Pereira, Lucius Nathan Littauer",Lucius Nathan Littauer (1859-1944),Harvard,https://www.harvardartmuseums.org/collections/object/304932
3070,"Gardner Cox, Paul Herman Buck",Paul Herman Buck (1899-1978),Harvard,https://www.harvardartmuseums.org/collections/object/304943
3071,"Hermann Schmiechen, John Osborne Sargent",John Osborne Sargent (1811-1891),Harvard,https://www.harvardartmuseums.org/collections/object/304945
3072,"Samuel Stillman Osgood, Epes Sargent",Epes Sargent (1813-1880),Harvard,https://www.harvardartmuseums.org/collections/object/304946
3073,"William Franklin Draper, Nathan Marsh Pusey",Nathan Marsh Pusey (1907-2001),Harvard,https://www.harvardartmuseums.org/collections/object/304947
3074,"William Morton Jackson Rice, William Eustis Russell",William Eustis Russell (1857-1896),Harvard,https://www.harvardartmuseums.org/collections/object/304949
3075,Gilbert Stuart,"Josiah Quincy, Jr. (1802-1882)",Harvard,https://www.harvardartmuseums.org/collections/object/304957
3076,"Walter Stuempfig, Elliot Perkins",Elliot Perkins (1901-1985),Harvard,https://www.harvardartmuseums.org/collections/object/304964
3077,"Martin Mower, Soma Weiss",Soma Weiss (1899-1942),Harvard,https://www.harvardartmuseums.org/collections/object/304968
3078,"Unidentified Artist, Mary Winthrop Livingston",Mary Winthrop Livingston  (Mrs. John Livingston) (c. 1683-1713),Harvard,https://www.harvardartmuseums.org/collections/object/304972
