,objectid,artist,title,url,stolen,painting
0,10723,After                              Corneille de Lyon,The Dauphin François D'Angouleme,https://www.gardnermuseum.org/experience/collection/10723#object-details,False,True
1,10724,Albert Besnard,A Lady with a Rose,https://www.gardnermuseum.org/experience/collection/10724#object-details,False,True
2,10725,François Boucher,The Chariot of Venus,https://www.gardnermuseum.org/experience/collection/10725#object-details,False,True
3,10726,Hercules Brabazon Brabazon,Beaulieu-sur-Mer,https://www.gardnermuseum.org/experience/collection/10726#object-details,False,True
4,10727,Jean-Baptiste-Camille Corot,Noonday,https://www.gardnermuseum.org/experience/collection/10727#object-details,False,True
5,10728,Gustave Courbet,A View Across the River,https://www.gardnermuseum.org/experience/collection/10728#object-details,False,True
6,10729,Edgar Degas,Joséphine Gaujelin,https://www.gardnermuseum.org/experience/collection/10729#object-details,False,True
7,10730,Eugène Delacroix,The Crusader,https://www.gardnermuseum.org/experience/collection/10730#object-details,False,True
8,10731,Narcisse Virgile Diaz de la Peña,On a Terrace,https://www.gardnermuseum.org/experience/collection/10731#object-details,False,True
9,10732,Paul César Helleu,The Interior of the Abbey Church of Saint Denis,https://www.gardnermuseum.org/experience/collection/10732#object-details,False,True
10,10733,Charles Émile Jacque,Sheep in the Shelter of the Oaks,https://www.gardnermuseum.org/experience/collection/10733#object-details,False,True
11,10734,Édouard Manet,Madame Auguste Manet,https://www.gardnermuseum.org/experience/collection/10734#object-details,False,True
13,10736,Henri Matisse,The Terrace,https://www.gardnermuseum.org/experience/collection/10736#object-details,False,True
14,10737,Constant Troyon,A Cottage By A Ford,https://www.gardnermuseum.org/experience/collection/10737#object-details,False,True
15,10738,Félix Ziem,Lowland Pastures,https://www.gardnermuseum.org/experience/collection/10738#object-details,False,True
16,10739,Edgar Degas,A Ballerina (Danseuse à la barre),https://www.gardnermuseum.org/experience/collection/10739#object-details,False,True
18,10745,Studio of                              Jacopo Palma il Giovane,Scene from the History of Joseph,https://www.gardnermuseum.org/experience/collection/10745#object-details,False,True
19,10746,Workshop of                              Perugino,Man in Umbrian Costume (With a Study of a Head to the Left),https://www.gardnermuseum.org/experience/collection/10746#object-details,False,True
20,10747,Alesso di BenozzoAlesso di Benozzo,An Angel Catching the Blood of the Redeemer,https://www.gardnermuseum.org/experience/collection/10747#object-details,False,True
22,10752,Edgar Degas,Racehorse (Cheval),https://www.gardnermuseum.org/experience/collection/10752#object-details,False,True
23,10753,Bacchiacca,A Lady with a Nosegay,https://www.gardnermuseum.org/experience/collection/10753#object-details,False,True
24,10754,Giorgio Vasari,Musicians,https://www.gardnermuseum.org/experience/collection/10754#object-details,False,True
25,10755,Gentile Bellini,Seated Scribe,https://www.gardnermuseum.org/experience/collection/10755#object-details,False,True
26,10756,"Italian, Rome",Saint Filippo Neri,https://www.gardnermuseum.org/experience/collection/10756#object-details,False,True
27,10757,"Italian, Northern Italy",Three Scenes from the Old Testament,https://www.gardnermuseum.org/experience/collection/10757#object-details,False,True
28,10758,Studio of                              Jacopo Palma il Giovane,Scene from the History of Joseph,https://www.gardnermuseum.org/experience/collection/10758#object-details,False,True
29,10759,Studio of                              Jacopo Palma il Giovane,Scene from the History of Joseph,https://www.gardnermuseum.org/experience/collection/10759#object-details,False,True
30,10760,Style of                              Paolo Veronese,Scene from the Metamorphoses of Ovid: The Death of Adonis,https://www.gardnermuseum.org/experience/collection/10760#object-details,False,True
31,10761,Style of                              Paolo Veronese,Scene from the Metamorphoses of Ovid: The Birth of Adonis,https://www.gardnermuseum.org/experience/collection/10761#object-details,False,True
32,10762,Style of                              Paolo Veronese,Scene from the Metamorphoses of Ovid: Pygmalion,https://www.gardnermuseum.org/experience/collection/10762#object-details,False,True
33,10763,Style of                              Paolo Veronese,Scene from the Metamorphoses of Ovid: The Rape of Proserpine,https://www.gardnermuseum.org/experience/collection/10763#object-details,False,True
34,10764,Style of                              Paolo Veronese,Scene from the Metamorphoses of Ovid: The Judgment of Midas,https://www.gardnermuseum.org/experience/collection/10764#object-details,False,True
35,10765,Style of                              Paolo Veronese,Scene from the Metamorphoses of Ovid: Perseus and Andromeda,https://www.gardnermuseum.org/experience/collection/10765#object-details,False,True
36,10766,Style of                              Paolo Veronese,Scene from the Metamorphoses of Ovid: The Death of Procris,https://www.gardnermuseum.org/experience/collection/10766#object-details,False,True
37,10767,Style of                              Paolo Veronese,Scene from the Metamorphoses of Ovid: Apollo Shoots the Sons of Niobe,https://www.gardnermuseum.org/experience/collection/10767#object-details,False,True
38,10768,Niccòlo Cassana,Pietro Pisani,https://www.gardnermuseum.org/experience/collection/10768#object-details,False,True
39,10769,After                              Andrea Mantegna,"Detail from The Elephants from ""The Triumph of Caesar""",https://www.gardnermuseum.org/experience/collection/10769#object-details,False,True
40,10770,Agnolo Bronzino,Studies for the Crucified Haman,https://www.gardnermuseum.org/experience/collection/10770#object-details,False,True
41,10771,Vittore Carpaccio,A Gondolier (recto); Study of a Man's Head (verso),https://www.gardnermuseum.org/experience/collection/10771#object-details,False,True
42,10773,Filippino Lippi,The Meeting of Christ and John the Baptist,https://www.gardnermuseum.org/experience/collection/10773#object-details,False,True
43,10774,"Italian, Umbria",Portrait of a Man with a Cap (after the Portrait of a Man,https://www.gardnermuseum.org/experience/collection/10774#object-details,False,True
44,10775,Michelangelo Buonarroti,Pietà,https://www.gardnermuseum.org/experience/collection/10775#object-details,False,True
45,10776,Workshop of                              Perugino,A Man Pulling on a Loop,https://www.gardnermuseum.org/experience/collection/10776#object-details,False,True
46,10777,Raphael,Procession of Pope Sylvester I,https://www.gardnermuseum.org/experience/collection/10777#object-details,False,True
47,10778,Romanino,Four People and a Performing Dog,https://www.gardnermuseum.org/experience/collection/10778#object-details,False,True
48,10779,Attributed to                              Leonardo da Vinci,Studies of Figures and Horses,https://www.gardnermuseum.org/experience/collection/10779#object-details,False,True
49,10780,Paolo Veronese,Saint Roch in Glory,https://www.gardnermuseum.org/experience/collection/10780#object-details,False,True
50,10781,Attributed to                              Giovanni di Francia,The Virgin and Child Enthroned,https://www.gardnermuseum.org/experience/collection/10781#object-details,False,True
51,10782,Bicci di Lorenzo,Virgin and Child with Saints Matthew and Francis,https://www.gardnermuseum.org/experience/collection/10782#object-details,False,True
52,10783,Andrea Mantegna,The Virgin and Child with Infant Saint John the Baptist and Six Female Saints,https://www.gardnermuseum.org/experience/collection/10783#object-details,False,True
53,10784,Follower of                              Cosmè Tura,Saint Lucy and Saint Eutychia at the Shrine of Saint Agatha,https://www.gardnermuseum.org/experience/collection/10784#object-details,False,True
54,10785,Studio of                              Giovanni di Francesco,The Dormition of the Virgin with a Nun,https://www.gardnermuseum.org/experience/collection/10785#object-details,False,True
55,10786,Attributed to                              Masaccio,A Young Man in a Scarlet Turban,https://www.gardnermuseum.org/experience/collection/10786#object-details,False,True
56,10787,Francesco Pesellino,The Triumphs of Fame,https://www.gardnermuseum.org/experience/collection/10787#object-details,False,True
57,10788,Francesco Pesellino,The Triumphs of Love,https://www.gardnermuseum.org/experience/collection/10788#object-details,False,True
58,10789,Simone Martini,Virgin and Child with Saints,https://www.gardnermuseum.org/experience/collection/10789#object-details,False,True
59,10790,Michele Giambono,A Bishop Saint,https://www.gardnermuseum.org/experience/collection/10790#object-details,False,True
60,10792,Alesso di BenozzoAlesso di Benozzo,The Crucifixion,https://www.gardnermuseum.org/experience/collection/10792#object-details,False,True
61,10793,Niccolò di Pietro Gerini,Saint Anthony Abbot with Four Angels,https://www.gardnermuseum.org/experience/collection/10793#object-details,False,True
62,10794,Bartolommeo Bulgarini,Virgin Enthroned with Saints and Angels,https://www.gardnermuseum.org/experience/collection/10794#object-details,False,True
63,10795,Lorenzo Veneziano,The Virgin and Child and the Crucifixion with Six Saints,https://www.gardnermuseum.org/experience/collection/10795#object-details,False,True
64,10796,Andrea Vanni,The Crucifixion,https://www.gardnermuseum.org/experience/collection/10796#object-details,False,True
65,10797,Style of                              Gentile da Fabriano,The Virgin of Humility,https://www.gardnermuseum.org/experience/collection/10797#object-details,False,True
66,10798,Piero del Pollaiuolo,A Woman in Green and Crimson,https://www.gardnermuseum.org/experience/collection/10798#object-details,False,True
67,10799,Piermatteo d'Amelia,The Annunciation,https://www.gardnermuseum.org/experience/collection/10799#object-details,False,True
68,10801,Carlo Crivelli,Saint George Slaying the Dragon,https://www.gardnermuseum.org/experience/collection/10801#object-details,False,True
69,10802,"Italian, Northern Italy",The Virgin and Child in the Clouds,https://www.gardnermuseum.org/experience/collection/10802#object-details,False,True
70,10803,Liberale da Verona,The Nativity,https://www.gardnermuseum.org/experience/collection/10803#object-details,False,True
71,10804,Neri di Bicci,Saint Jerome in the Wilderness,https://www.gardnermuseum.org/experience/collection/10804#object-details,False,True
72,10805,Stefano d'Antonio di Vanni,The Martyrdom of Saint Bartholomew,https://www.gardnermuseum.org/experience/collection/10805#object-details,False,True
73,10806,Giuliano da Rimini,Virgin and Child Enthroned with Saints,https://www.gardnermuseum.org/experience/collection/10806#object-details,False,True
74,10807,"Italian, Northern Italy",The Virgin and Child with an Apple,https://www.gardnermuseum.org/experience/collection/10807#object-details,False,True
75,10808,"Italian, Liguria",Saint Thomas Recieves the Virgin's Girdle,https://www.gardnermuseum.org/experience/collection/10808#object-details,False,True
76,10809,Andreas Martin Andersen,Surge of the Sea,https://www.gardnermuseum.org/experience/collection/10809#object-details,False,True
77,10810,Andreas Martin Andersen,George Proctor,https://www.gardnermuseum.org/experience/collection/10810#object-details,False,True
78,10811,Joseph Blackburn,A Lady of the Russell Family,https://www.gardnermuseum.org/experience/collection/10811#object-details,False,True
79,10812,John Appleton Brown,Garden of Poppies,https://www.gardnermuseum.org/experience/collection/10812#object-details,False,True
80,10813,Dennis Miller Bunker,Marble Torso of a Woman,https://www.gardnermuseum.org/experience/collection/10813#object-details,False,True
81,10814,Dennis Miller Bunker,Chrysanthemums,https://www.gardnermuseum.org/experience/collection/10814#object-details,False,True
82,10815,Dennis Miller Bunker,The Brook at Medfield,https://www.gardnermuseum.org/experience/collection/10815#object-details,False,True
83,10816,Dennis Miller Bunker,Moonrise,https://www.gardnermuseum.org/experience/collection/10816#object-details,False,True
84,10817,Sylvia Curtis Steinert,Villa Sylvia,https://www.gardnermuseum.org/experience/collection/10817#object-details,False,True
85,10818,Howard Gardiner Cushing,Among the Rocks,https://www.gardnermuseum.org/experience/collection/10818#object-details,False,True
86,10819,Thomas Wilmer Dewing,Lady in Yellow,https://www.gardnermuseum.org/experience/collection/10819#object-details,False,True
87,10820,Ignaz Marcel Gaugengigl,Self-Portrait,https://www.gardnermuseum.org/experience/collection/10820#object-details,False,True
88,10821,George Hawley Hallowell,The Nativity (recto) and Sketch of a Stained Glass Window (verso),https://www.gardnermuseum.org/experience/collection/10821#object-details,False,True
89,10822,George Hawley Hallowell,The Assumption of the Virgin,https://www.gardnermuseum.org/experience/collection/10822#object-details,False,True
90,10823,George Hawley Hallowell,The Marriage at Cana,https://www.gardnermuseum.org/experience/collection/10823#object-details,False,True
91,10824,Childe Hassam,A New York Blizzard,https://www.gardnermuseum.org/experience/collection/10824#object-details,False,True
92,10825,"William James, Jr.",Henry James,https://www.gardnermuseum.org/experience/collection/10825#object-details,False,True
93,10826,Louis Kronberg,The Pirouette,https://www.gardnermuseum.org/experience/collection/10826#object-details,False,True
94,10827,Louis Kronberg,At the Window,https://www.gardnermuseum.org/experience/collection/10827#object-details,False,True
95,10828,Louis Kronberg,La Gitana,https://www.gardnermuseum.org/experience/collection/10828#object-details,False,True
96,10829,Louis Kronberg,Back to Back,https://www.gardnermuseum.org/experience/collection/10829#object-details,False,True
97,10830,Louis Kronberg,The Grand Canal,https://www.gardnermuseum.org/experience/collection/10830#object-details,False,True
98,10831,Louis Kronberg,Souvenir of Faust,https://www.gardnermuseum.org/experience/collection/10831#object-details,False,True
99,10832,Louis Kronberg,In the Dressing Room,https://www.gardnermuseum.org/experience/collection/10832#object-details,False,True
100,10833,Louis Kronberg,Fan Design: Coppelia,https://www.gardnermuseum.org/experience/collection/10833#object-details,False,True
101,10834,Louis Kronberg,Fan Design: La Maledetta,https://www.gardnermuseum.org/experience/collection/10834#object-details,False,True
102,10835,John La Farge,The Old Barn Under Snow,https://www.gardnermuseum.org/experience/collection/10835#object-details,False,True
103,10836,John La Farge,The Spirit of the Water Lily,https://www.gardnermuseum.org/experience/collection/10836#object-details,False,True
104,10837,John La Farge,The Recording Angel,https://www.gardnermuseum.org/experience/collection/10837#object-details,False,True
105,10838,John La Farge,Siva Dance at Night,https://www.gardnermuseum.org/experience/collection/10838#object-details,False,True
106,10839,Francis McComas,Oaks of Monterey,https://www.gardnermuseum.org/experience/collection/10839#object-details,False,True
107,10840,Dodge MacKnight,A Little Girl of Douarnenez,https://www.gardnermuseum.org/experience/collection/10840#object-details,False,True
108,10841,Dodge MacKnight,The Bay,https://www.gardnermuseum.org/experience/collection/10841#object-details,False,True
109,10842,Dodge MacKnight,Almond Trees,https://www.gardnermuseum.org/experience/collection/10842#object-details,False,True
110,10843,Dodge MacKnight,The Stream,https://www.gardnermuseum.org/experience/collection/10843#object-details,False,True
111,10844,Dodge MacKnight,A Road in Winter,https://www.gardnermuseum.org/experience/collection/10844#object-details,False,True
112,10845,Dodge MacKnight,A Lane Through an Orange Grove,https://www.gardnermuseum.org/experience/collection/10845#object-details,False,True
113,10846,Dodge MacKnight,The Road to Córdoba,https://www.gardnermuseum.org/experience/collection/10846#object-details,False,True
114,10847,Dodge MacKnight,A Woman in a Lane,https://www.gardnermuseum.org/experience/collection/10847#object-details,False,True
115,10848,Dodge MacKnight,The Basin,https://www.gardnermuseum.org/experience/collection/10848#object-details,False,True
116,10849,Dodge MacKnight,The Pool,https://www.gardnermuseum.org/experience/collection/10849#object-details,False,True
117,10850,Dodge MacKnight,Towering Castles,https://www.gardnermuseum.org/experience/collection/10850#object-details,False,True
118,10851,E. Newell Marshall,The Parrot,https://www.gardnermuseum.org/experience/collection/10851#object-details,False,True
119,10852,Martin Mower,The Croquet Party,https://www.gardnermuseum.org/experience/collection/10852#object-details,False,True
120,10853,Martin Mower,Charleston,https://www.gardnermuseum.org/experience/collection/10853#object-details,False,True
121,10854,Martin Mower,The Bird House,https://www.gardnermuseum.org/experience/collection/10854#object-details,False,True
122,10855,Martin Mower,The Meet,https://www.gardnermuseum.org/experience/collection/10855#object-details,False,True
123,10856,Martin Mower,The Fountain,https://www.gardnermuseum.org/experience/collection/10856#object-details,False,True
124,10857,Martin Mower,The Long Gallery,https://www.gardnermuseum.org/experience/collection/10857#object-details,False,True
125,10858,Arthur Pope,Nasturtiums at Fenway Court,https://www.gardnermuseum.org/experience/collection/10858#object-details,False,True
126,10859,John Briggs Potter,Matthew Stewart Prichard,https://www.gardnermuseum.org/experience/collection/10859#object-details,False,True
127,10860,Elizabeth Wentworth Roberts,The River at Concord,https://www.gardnermuseum.org/experience/collection/10860#object-details,False,True
128,10861,Denman Waldo Ross,John Briggs Potter,https://www.gardnermuseum.org/experience/collection/10861#object-details,False,True
129,10862,Denman Waldo Ross,The Beach,https://www.gardnermuseum.org/experience/collection/10862#object-details,False,True
130,10863,Denman Waldo Ross,Study of John Feeney,https://www.gardnermuseum.org/experience/collection/10863#object-details,False,True
131,10864,Denman Waldo Ross,Peonies,https://www.gardnermuseum.org/experience/collection/10864#object-details,False,True
132,10865,Denman Waldo Ross,A View of Popocatépetl from Cuautla,https://www.gardnermuseum.org/experience/collection/10865#object-details,False,True
133,10867,John Singer Sargent,Isabella Stewart Gardner,https://www.gardnermuseum.org/experience/collection/10867#object-details,False,True
134,10868,John Singer Sargent,Miss Violet Sargent,https://www.gardnermuseum.org/experience/collection/10868#object-details,False,True
135,10869,John Singer Sargent,Astarte,https://www.gardnermuseum.org/experience/collection/10869#object-details,False,True
136,10870,John Singer Sargent,Charles Martin Loeffler,https://www.gardnermuseum.org/experience/collection/10870#object-details,False,True
137,10871,John Singer Sargent,Yoho Falls,https://www.gardnermuseum.org/experience/collection/10871#object-details,False,True
138,10872,John Singer Sargent,A Spanish Madonna,https://www.gardnermuseum.org/experience/collection/10872#object-details,False,True
139,10873,John Singer Sargent,Incensing the Veil,https://www.gardnermuseum.org/experience/collection/10873#object-details,False,True
140,10874,John Singer Sargent,Bus Horses in Jerusalem,https://www.gardnermuseum.org/experience/collection/10874#object-details,False,True
141,10875,John Singer Sargent,Mrs. Gardner at Fenway Court,https://www.gardnermuseum.org/experience/collection/10875#object-details,False,True
142,10876,John Singer Sargent,The Terrace at La Granja,https://www.gardnermuseum.org/experience/collection/10876#object-details,False,True
143,10877,John Singer Sargent,San Giuseppe di Castello,https://www.gardnermuseum.org/experience/collection/10877#object-details,False,True
144,10878,John Singer Sargent,Ponte della Canonica,https://www.gardnermuseum.org/experience/collection/10878#object-details,False,True
145,10879,John Singer Sargent,Rio di San Salvatore,https://www.gardnermuseum.org/experience/collection/10879#object-details,False,True
146,10880,John Singer Sargent,Santa Maria della Salute,https://www.gardnermuseum.org/experience/collection/10880#object-details,False,True
147,10881,John Singer Sargent,Santa Maria dei Gesuati,https://www.gardnermuseum.org/experience/collection/10881#object-details,False,True
148,10882,John Singer Sargent,A Tent in the Rockies,https://www.gardnermuseum.org/experience/collection/10882#object-details,False,True
149,10883,John Singer Sargent,Mrs. Gardner in White,https://www.gardnermuseum.org/experience/collection/10883#object-details,False,True
150,10884,Sarah Choate Sears,Gladioli,https://www.gardnermuseum.org/experience/collection/10884#object-details,False,True
151,10885,Caleb Arnold Slade,Ponte della Canonica,https://www.gardnermuseum.org/experience/collection/10885#object-details,False,True
152,10886,Caleb Arnold Slade,The Shore,https://www.gardnermuseum.org/experience/collection/10886#object-details,False,True
153,10887,Caleb Arnold Slade,A Gateway in Tunis,https://www.gardnermuseum.org/experience/collection/10887#object-details,False,True
154,10888,Caleb Arnold Slade,A Girl of Nabeul,https://www.gardnermuseum.org/experience/collection/10888#object-details,False,True
155,10889,Francis Hopkinson Smith,The Grand Canal with Santa Maria della Salute,https://www.gardnermuseum.org/experience/collection/10889#object-details,False,True
156,10890,Joseph Lindon Smith,Apartments of the Chief Priest,https://www.gardnermuseum.org/experience/collection/10890#object-details,False,True
157,10891,Joseph Lindon Smith,A Theater in Mukden,https://www.gardnermuseum.org/experience/collection/10891#object-details,False,True
158,10892,Joseph Lindon Smith,Bust of Akhenaten,https://www.gardnermuseum.org/experience/collection/10892#object-details,False,True
159,10893,Joseph Lindon Smith,Adam and Eve,https://www.gardnermuseum.org/experience/collection/10893#object-details,False,True
160,10894,Joseph Lindon Smith,Head of a Putti,https://www.gardnermuseum.org/experience/collection/10894#object-details,False,True
161,10895,Joseph Lindon Smith,Gaston de Foix,https://www.gardnermuseum.org/experience/collection/10895#object-details,False,True
162,10896,Thomas Sully,Isabella Tod Stewart,https://www.gardnermuseum.org/experience/collection/10896#object-details,False,True
163,10897,Paul H. Tilton,Venice,https://www.gardnermuseum.org/experience/collection/10897#object-details,False,True
164,10898,John Henry Twachtman,The Lagoon,https://www.gardnermuseum.org/experience/collection/10898#object-details,False,True
165,10899,James McNeill Whistler,Harmony in Blue and Silver: Trouville,https://www.gardnermuseum.org/experience/collection/10899#object-details,False,True
166,10900,James McNeill Whistler,Nocturne,https://www.gardnermuseum.org/experience/collection/10900#object-details,False,True
167,10901,James McNeill Whistler,The Note in Orange and Blue (Sweet Shop),https://www.gardnermuseum.org/experience/collection/10901#object-details,False,True
168,10902,James McNeill Whistler,The Little Note in Yellow and Gold,https://www.gardnermuseum.org/experience/collection/10902#object-details,False,True
169,10903,James McNeill Whistler,Lapis Lazuli,https://www.gardnermuseum.org/experience/collection/10903#object-details,False,True
170,10904,James McNeill Whistler,Six Figures in a Landscape,https://www.gardnermuseum.org/experience/collection/10904#object-details,False,True
171,10905,Sarah Wyman Whitman,Newport Canal,https://www.gardnermuseum.org/experience/collection/10905#object-details,False,True
172,10906,Charles Herbert Woodbury,Porpoises,https://www.gardnermuseum.org/experience/collection/10906#object-details,False,True
174,10908,Andreas Martin Andersen,Dionysus Torso at Fenway Court,https://www.gardnermuseum.org/experience/collection/10908#object-details,False,True
175,10910,Andreas Martin Andersen,Pergola,https://www.gardnermuseum.org/experience/collection/10910#object-details,False,True
176,10918,Wilton Lockwood,Peonies,https://www.gardnermuseum.org/experience/collection/10918#object-details,False,True
177,10920,Martin Mower,The Music Room at Green Hill,https://www.gardnermuseum.org/experience/collection/10920#object-details,False,True
178,10921,Martin Mower,Grand Canal,https://www.gardnermuseum.org/experience/collection/10921#object-details,False,True
179,10924,Attributed to                              Giovanni di Francia,Saint Francis,https://www.gardnermuseum.org/experience/collection/10924#object-details,False,True
180,10925,Bicci di Lorenzo,The Annunciation,https://www.gardnermuseum.org/experience/collection/10925#object-details,False,True
181,10926,Boris Anisfeld,Blue Sails-Concarneau I,https://www.gardnermuseum.org/experience/collection/10926#object-details,False,True
182,10927,Léon Bakst,Costume Design for Ida Rubenstein as Saint-Sebastien,https://www.gardnermuseum.org/experience/collection/10927#object-details,False,True
183,10928,Léon Bakst,Anna Pavlova in the Ballet 'Oriental Fantasy',https://www.gardnermuseum.org/experience/collection/10928#object-details,False,True
184,10929,Francesco Botticini,Virgin and Child with the Young Saint John the Baptist,https://www.gardnermuseum.org/experience/collection/10929#object-details,False,True
